"Word","Auditory.mean","Gustatory.mean","Haptic.mean","Interoceptive.mean","Olfactory.mean","Visual.mean","Auditory.SD","Gustatory.SD","Haptic.SD","Interoceptive.SD","Olfactory.SD","Visual.SD","Max_strength.perceptual","Exclusivity.perceptual","Dominant.perceptual","Minkowski3.perceptual","N_known.perceptual","Percent_known.perceptual"
"LADEN",1.3,0.9,2.3,2.1,1.1,3.2,1.418,1.524,1.767,1.729,1.37,1.932,3.2,0.211,"Visual",3.881,10,0.588
"LADIES",3.5,0.556,2.278,1.111,1.778,4.222,1.689,1.199,1.965,1.676,1.768,0.943,4.222,0.273,"Visual",5.157,18,1
"LADLE",0.438,0.438,3.75,0.25,0.062,4.375,0.964,1.031,1.949,0.775,0.25,0.957,4.375,0.463,"Visual",5.151,16,0.941
"LADY",2.794,0.412,1.853,0.912,1.882,4.118,1.719,1.104,1.672,1.525,1.647,1.343,4.118,0.31,"Visual",4.725,34,1
"LADYBIRD",1.2,0,0.6,0.4,0.1,2.9,1.687,0,1.075,1.265,0.316,1.969,2.9,0.558,"Visual",2.978,10,0.588
"LADYBUG",1.056,0.5,1.889,0.111,0.444,4.667,1.798,1.339,1.875,0.471,1.338,0.594,4.667,0.526,"Visual",4.788,18,1
"LADYFINGER",0.583,3.417,2.167,0.917,1.917,3.5,1.505,2.065,1.946,1.443,1.564,1.624,3.5,0.233,"Visual",4.656,12,0.667
"LADYLIKE",2.444,0,0.5,0.444,0.5,3.5,1.756,0,0.985,1.149,0.786,1.465,3.5,0.474,"Visual",3.867,18,1
"LADYLIKENESS",2.833,0,0.611,0.111,0.778,3.611,1.886,0,0.916,0.323,1.215,1.819,3.611,0.455,"Visual",4.132,18,1
"LADYLOVE",2.235,0.235,1.471,1.529,0.529,3.412,1.786,0.437,1.772,1.908,0.874,1.583,3.412,0.338,"Visual",3.866,17,0.81
"LAG",1.188,0,0.312,1.062,0,3.062,1.721,0,1.25,1.806,0,1.731,3.062,0.544,"Visual",3.162,16,0.941
"LAGER",0.789,3.842,1.474,1.105,2.579,3.632,1.228,1.74,2.091,1.761,1.953,1.64,3.842,0.227,"Gustatory",5.024,19,0.95
"LAGGED",0.583,0.417,0.667,2.917,0,1.667,1.443,1.443,1.497,1.881,0,1.826,2.917,0.467,"Interoceptive",3.108,12,0.8
"LAGGING",0.722,0.222,0.667,1.833,0.333,3.833,1.274,0.943,1.188,1.654,1.188,1.249,3.833,0.474,"Visual",3.984,18,1
"LAGOON",1.474,0.316,2.211,0.579,0.737,3.947,1.429,0.671,1.873,0.902,0.991,1.129,3.947,0.392,"Visual",4.238,19,1
"LAID",1,0.278,2.611,1.778,0.389,3.556,1.815,0.826,2.033,2.074,0.85,1.723,3.556,0.341,"Visual",4.11,18,1
"LAID BACK",1.19,0.143,0.524,2.095,0.143,2.238,1.436,0.655,1.289,2.071,0.655,1.729,2.238,0.331,"Visual",2.812,21,1
"LAID OFF",2.211,0.263,0.368,1.684,0.263,2.632,2.2,1.147,1.165,2.056,1.147,2.14,2.632,0.319,"Visual",3.236,19,1
"LAIR",0.44,0.08,0.56,0.24,0.2,2.64,1.044,0.4,1.356,0.723,0.707,2.177,2.64,0.615,"Visual",2.653,25,1
"LAKE",1.474,0.316,2.579,0.263,1.053,4.526,1.429,0.582,1.575,0.733,1.079,0.964,4.526,0.418,"Visual",4.853,19,1
"LAKEFRONT",1.182,0,0.773,0.091,0.682,3.636,1.563,0,1.744,0.426,1.249,1.941,3.636,0.571,"Visual",3.697,22,1
"LAKESHORE",1.526,0,0.842,0.158,1.263,3.368,1.712,0,1.214,0.501,1.408,1.892,3.368,0.471,"Visual",3.541,19,0.95
"LAKESIDE",1.35,0.15,1.65,0.3,1.4,3.85,1.785,0.489,1.663,0.923,1.818,1.755,3.85,0.425,"Visual",4.057,20,1
"LAMB",2.941,2.941,2.294,0.176,2.294,4.294,1.886,2.045,1.795,0.529,1.724,1.047,4.294,0.276,"Visual",5.363,17,1
"LAMB CHOP",0.235,4.059,1.824,0.529,3,2.294,0.664,1.6,1.704,1.068,1.803,1.896,4.059,0.32,"Gustatory",4.823,17,1
"LAMBSKIN",0.5,0.273,3.727,0.273,1.182,3.364,1.144,1.077,1.695,1.077,1.868,1.649,3.727,0.371,"Haptic",4.509,22,1
"LAME",0.647,0.059,0.235,1.588,0.059,2.059,0.931,0.243,0.664,1.938,0.243,2.221,2.059,0.43,"Visual",2.352,17,1
"LAME DUCK",2.5,0.083,0.083,1.25,0,2.667,1.834,0.289,0.289,1.288,0,1.723,2.667,0.405,"Visual",3.318,12,0.667
"LAMEBRAIN",2.091,0,0,1.864,0,2,2.389,0,0,2.054,0,2.225,2.091,0.351,"Auditory",2.869,22,0.537
"LAMELY",2.263,0,0.105,0.842,0,2.263,2.023,0,0.315,1.772,0,2.023,2.263,0.413,"Visual",2.876,19,1
"LAMENESS",1.263,0.105,0.526,1.974,0.105,2.237,1.955,0.509,1.289,2.007,0.509,2.098,2.237,0.343,"Visual",2.761,38,0.927
"LAMENT",3.125,0,0.812,2.938,0,1.875,1.962,0,1.328,1.982,0,1.821,3.125,0.357,"Auditory",3.979,16,0.889
"LAMENTABLE",2.105,0.105,0.263,2,0.053,1.842,1.883,0.315,0.653,2.028,0.229,1.803,2.105,0.322,"Auditory",2.868,19,0.95
"LAMENTABLY",1.222,0.5,0.778,2,0.611,0.778,1.517,1.339,1.801,2.058,1.501,1.437,2,0.255,"Interoceptive",2.232,18,0.857
"LAMENTATION",2.094,0.188,0.938,2.344,0.406,2.625,2.234,0.896,1.74,2.042,1.188,2.196,2.625,0.284,"Visual",3.449,32,0.744
"LAMENTED",1.529,0.176,0.647,1.529,0,1.412,1.94,0.728,1.656,2.095,0,1.97,1.529,0.289,"Interoceptive",2.172,17,0.944
"LAMENTER",3,0,0.25,1.25,0,2.75,1.651,0,0.452,1.357,0,1.658,3,0.414,"Auditory",3.678,12,0.8
"LAMENTING",2.5,0.375,0.75,2.938,0.312,2.062,1.862,1.258,1.483,2.144,1.25,1.843,2.938,0.294,"Interoceptive",3.69,16,0.889
"LAMINATE",0.235,0,2.235,0,0.353,3.059,0.562,0,1.522,0,0.702,1.56,3.059,0.52,"Visual",3.416,17,1
"LAMINATED",0.294,0.294,2.882,0.176,0.529,3.647,0.772,0.985,1.409,0.728,1.231,1.272,3.647,0.444,"Visual",4.173,17,0.895
"LAMINATION",0.375,0,3.125,0.25,0.25,3.688,0.806,0,1.857,1,0.577,1.537,3.688,0.48,"Visual",4.322,16,0.842
"LAMINATOR",1.235,0,2.529,0.176,0.353,3.588,1.64,0,2.004,0.393,0.606,1.77,3.588,0.455,"Visual",4.007,17,0.944
"LAMP",0.294,0,2.529,0,0.059,4.706,0.588,0,1.807,0,0.243,0.772,4.706,0.62,"Visual",4.938,17,1
"LAMPLIGHT",0.238,0,1,0.238,0,4.048,0.7,0,1.612,0.539,0,1.322,4.048,0.733,"Visual",4.068,21,1
"LAMPLIGHTER",0.235,0,1.235,0.059,0.176,2.529,0.562,0,1.888,0.243,0.529,2.095,2.529,0.597,"Visual",2.625,17,0.85
"LAMPPOST",0.1,0.2,1.9,0.1,0.05,4.1,0.308,0.894,1.651,0.447,0.224,1.334,4.1,0.628,"Visual",4.232,20,1
"LAMPSHADE",0.368,0,1.947,0,0,4.421,1.116,0,1.87,0,0,1.017,4.421,0.656,"Visual",4.544,19,1
"LANCE",0.353,0,1.588,0.588,0.176,3.235,0.786,0,1.77,1.502,0.728,1.954,3.235,0.545,"Visual",3.366,17,0.773
"LANCED",0.882,0.059,2.235,2.059,0.059,3.353,1.409,0.243,2.195,2.045,0.243,2.09,3.353,0.381,"Visual",3.877,17,0.895
"LANCER",1.154,0,1.077,0.231,0,3,1.676,0,1.498,0.832,0,2,3,0.549,"Visual",3.1,13,0.684
"LANCES",0.375,0,2.062,0.875,0.062,3,1.025,0,2.048,1.36,0.25,1.966,3,0.471,"Visual",3.317,16,0.842
"LAND",0.583,0.278,2.25,0.417,0.944,4.472,1.204,0.882,1.73,1.025,1.286,0.971,4.472,0.469,"Visual",4.672,36,1
"LAND MINE",1.882,0,1.706,0.765,0.118,3.588,1.833,0,1.829,1.562,0.332,1.734,3.588,0.445,"Visual",3.877,17,1
"LANDED",1.278,0.389,2.167,0.833,0.333,3.278,1.904,1.243,2.065,1.465,1.188,2.137,3.278,0.356,"Visual",3.638,18,1
"LANDFALL",1.188,0.188,0.938,0.75,0.25,3.875,1.682,0.75,1.34,1.438,0.775,1.147,3.875,0.513,"Visual",3.939,16,0.941
"LANDFILL",0.684,0,0.474,0.158,2.737,4.105,1.336,0,1.264,0.501,2.182,1.853,4.105,0.503,"Visual",4.483,19,1
"LANDFORM",0.125,0,0.812,0,0,4.188,0.342,0,1.601,0,0,1.642,4.188,0.817,"Visual",4.198,16,0.889
"LANDHOLDER",2.429,0,0.214,0.214,0,3.786,1.828,0,0.579,0.802,0,1.578,3.786,0.57,"Visual",4.094,14,0.824
"LANDHOLDING",0.2,0,0.6,0.8,0,2.667,0.561,0,1.298,1.474,0,2.093,2.667,0.625,"Visual",2.701,15,0.789
"LANDING",1.062,0,1.375,1.75,0.062,3.625,1.569,0,1.928,1.983,0.25,1.962,3.625,0.46,"Visual",3.844,16,1
"LANDING STRIP",0.765,0.059,0.529,0.235,0.294,3.235,1.751,0.243,1.231,0.752,0.849,2.463,3.235,0.621,"Visual",3.255,17,1
"LANDLADY",2.824,0.412,1.765,0.471,0.765,3.647,2.157,1.278,2.251,1.375,1.437,2.029,3.647,0.327,"Visual",4.257,17,0.944
"LANDLESS",0.438,0.125,0.625,0.375,0.125,2.062,0.964,0.5,1.455,0.885,0.5,1.843,2.062,0.517,"Visual",2.092,16,0.889
"LANDLINE",2.167,0.167,0.278,0.389,0.111,2.611,2.256,0.707,0.752,1.243,0.471,2.173,2.611,0.437,"Visual",3.039,18,1
"LANDLOCKED",1.235,0.176,0.118,0.118,0.294,3,1.888,0.728,0.485,0.332,0.985,1.541,3,0.583,"Visual",3.069,17,1
"LANDLORD",2.059,0,0.412,0.118,0.176,2.765,1.478,0,1.004,0.485,0.728,1.562,2.765,0.5,"Visual",3.105,17,1
"LANDMARK",0.579,0,1.105,0.105,0.316,4.211,1.017,0,1.696,0.459,0.946,1.475,4.211,0.667,"Visual",4.24,19,1
"LANDMASS",0.8,0.15,1.6,0.4,0.65,4.3,1.322,0.489,1.698,0.94,1.137,1.081,4.3,0.525,"Visual",4.387,20,0.952
"LANDMINE",1.842,0,1.316,0.632,0.368,3.316,1.864,0,1.857,1.571,0.831,1.887,3.316,0.444,"Visual",3.564,19,1
"LANDOWNER",1.048,0,0,0.048,0,2.952,1.396,0,0,0.218,0,1.987,2.952,0.729,"Visual",2.996,21,1
"LANDOWNERSHIP",1.053,0,0.211,0.789,0.053,3.053,1.715,0,0.535,1.398,0.229,1.985,3.053,0.592,"Visual",3.111,19,1
"LANDOWNING",0.909,0,0.273,0.545,0.091,2.636,1.64,0,0.905,1.293,0.302,1.912,2.636,0.592,"Visual",2.68,11,0.688
"LANDSCAPE",1.158,0.316,1.684,0.579,1.263,4.158,1.259,0.946,1.974,1.071,1.661,1.344,4.158,0.42,"Visual",4.317,19,1
"LANDSCAPER",2.757,0.027,1.676,0.189,1.135,4.541,1.739,0.164,2.042,0.739,1.549,0.869,4.541,0.437,"Visual",4.942,37,1
"LANDSCAPING",1.03,0,1.636,0.303,1.333,4.303,1.51,0,1.692,0.883,1.555,1.104,4.303,0.5,"Visual",4.44,33,1
"LANDSCAPIST",1.722,0.167,0.944,0.444,0.5,3.889,2.081,0.514,1.434,0.784,1.043,1.568,3.889,0.486,"Visual",4.02,18,0.947
"LANDSIDE",1.944,0,0.833,0.444,0,3.5,2.155,0,1.654,1.247,0,1.978,3.5,0.521,"Visual",3.706,18,1
"LANDSLIDE",2.353,0.471,1.059,0.647,0.471,4.294,1.869,1.375,1.749,1.539,1.375,1.649,4.294,0.411,"Visual",4.545,17,1
"LANE",0.095,0.048,0.476,0.095,0.143,3.762,0.436,0.218,0.928,0.436,0.655,1.221,3.762,0.804,"Visual",3.765,21,0.955
"LANGUAGE",4.75,0.375,0.5,0.562,0.312,3.188,0.683,1.258,1.317,1.365,1.25,2.105,4.75,0.458,"Auditory",5.192,16,1
"LANGUIDLY",0.75,0.062,0.25,1.75,0.062,1.562,1.438,0.25,0.577,1.77,0.25,1.931,1.75,0.38,"Interoceptive",2.126,16,0.457
"LANGUIDNESS",0.571,0,0.571,2.571,0,1.786,1.222,0,1.284,2.243,0,1.968,2.571,0.468,"Interoceptive",2.847,14,0.7
"LANGUISH",1.15,0.25,0.5,1.85,0.35,1.75,1.725,0.639,1,1.785,1.182,1.916,1.85,0.274,"Interoceptive",2.375,20,0.645
"LANGUISHING",1.6,0.333,0.733,2.933,0.267,2.067,1.765,0.9,1.28,2.086,0.799,1.831,2.933,0.336,"Interoceptive",3.38,15,0.833
"LANGUISHINGLY",1,0.235,0.353,1.647,0.176,1.882,1.62,0.562,0.996,1.766,0.728,1.965,1.882,0.322,"Visual",2.302,17,0.773
"LANKINESS",0.688,0.188,0.688,0.938,0.5,3.312,1.352,0.544,1.014,1.389,1.211,1.401,3.312,0.495,"Visual",3.361,16,0.889
"LANKY",0.143,0,0.714,0.429,0,3.429,0.535,0,1.541,1.089,0,2.027,3.429,0.727,"Visual",3.441,14,0.824
"LANTERN",0.524,0.19,2.667,0.048,0.429,4.619,0.873,0.873,1.983,0.218,1.076,1.117,4.619,0.539,"Visual",4.901,21,1
"LANYARD",0.167,0,2.389,0.5,0,3.667,0.514,0,1.819,1.15,0,1.715,3.667,0.545,"Visual",3.98,18,1
"LAP",0.706,0.176,1.765,0.529,0,3.824,1.49,0.728,1.985,1.068,0,1.776,3.824,0.546,"Visual",3.956,17,1
"LAP DANCING",1.062,0,2.438,1.625,0.25,3.438,1.34,0,2.159,2.029,0.775,1.965,3.438,0.39,"Visual",3.928,16,1
"LAPBOARD",0.571,0,3,0.429,0,3.143,1.158,0,2.075,1.089,0,2.033,3.143,0.44,"Visual",3.878,14,0.737
"LAPDOG",1.9,0,2.4,0.35,1.15,3.6,1.804,0,1.984,1.137,1.461,1.903,3.6,0.383,"Visual",4.1,20,1
"LAPEL",0.059,0.059,2.176,0,0,4.118,0.243,0.243,1.741,0,0,1.111,4.118,0.642,"Visual",4.311,17,0.895
"LAPELLED",0,0,1.417,0,0,3.583,0,0,1.73,0,0,2.193,3.583,0.717,"Visual",3.656,12,0.667
"LAPFUL",0.267,0.133,2.733,0.533,0.067,2.6,0.704,0.516,1.486,1.246,0.258,1.765,2.733,0.421,"Haptic",3.367,15,0.833
"LAPPED",0.933,0.4,0.4,0.733,0,1.8,1.387,1.121,1.121,1.387,0,2.042,1.8,0.422,"Visual",1.928,15,0.938
"LAPPING",1.812,0.875,0.75,0.625,0.188,2.938,1.682,1.628,1.291,1.147,0.544,1.569,2.938,0.383,"Visual",3.196,16,0.842
"LAPSE",1.778,0.167,0.333,1,0.111,2.278,1.555,0.707,0.97,1.495,0.471,1.841,2.278,0.382,"Visual",2.644,18,1
"LAPSED",1.059,0.294,0.353,1.176,0.294,1.882,1.6,0.985,0.996,1.59,0.985,1.933,1.882,0.314,"Visual",2.124,17,0.895
"LAPSING",2.176,0.412,0.765,1.529,0.412,3.235,1.811,1.004,1.348,1.7,0.939,1.751,3.235,0.331,"Visual",3.643,17,0.895
"LAPTOP",2.333,0,3.611,0.444,0.167,4.389,2.029,0,1.29,0.984,0.383,1.29,4.389,0.401,"Visual",5.247,18,1
"LARCENIST",1.091,0.091,0.727,0.727,0.273,4.182,1.446,0.302,1.348,1.348,0.905,1.471,4.182,0.577,"Visual",4.221,11,0.688
"LARCENY",1.526,0.211,1.158,0.789,0.316,2.842,1.611,0.918,1.834,1.619,0.946,2.089,2.842,0.385,"Visual",3.058,19,0.95
"LARD",0.19,3.476,2.667,0.333,2.286,4.286,0.512,1.778,1.826,0.796,1.521,1.271,4.286,0.309,"Visual",5.333,21,1
"LARGE",0.895,0.211,2.526,0.947,0.158,3.895,1.449,0.535,1.954,1.471,0.501,1.663,3.895,0.433,"Visual",4.25,19,1
"LARGELY",1.588,0.176,2.118,0.647,0.412,4.059,1.906,0.529,1.764,0.931,1.278,1.144,4.059,0.431,"Visual",4.322,17,0.944
"LARGEMOUTH",1.533,0.267,0.867,0.267,0.133,3.8,2.167,0.799,1.187,0.704,0.516,1.424,3.8,0.534,"Visual",3.897,15,0.789
"LARGENESS",0.778,0,2,0.556,0,4.222,1.06,0,2.142,1.464,0,1.309,4.222,0.559,"Visual",4.378,18,1
"LARK",2.455,0,0.818,0.364,0.091,2.909,2.115,0,1.662,0.924,0.302,1.973,2.909,0.438,"Visual",3.42,11,0.55
"LARVA",0,0,0.5,0,0.056,3.889,0,0,1.15,0,0.236,1.278,3.889,0.875,"Visual",3.892,18,1
"LARVAE",0,0,1.071,0.071,0,3.286,0,0,1.639,0.267,0,2.301,3.286,0.742,"Visual",3.323,14,0.875
"LARVAL",0,0,0.364,0,0,3.182,0,0,1.206,0,0,1.991,3.182,0.897,"Visual",3.183,11,0.611
"LARYNGITIS",2.118,0,0.353,3.059,0,0.647,1.965,0,0.996,2.015,0,1.32,3.059,0.495,"Interoceptive",3.375,17,0.81
"LARYNGOLOGIST",1.783,0.826,1.13,1.348,0.652,3.087,1.808,1.302,1.392,1.748,1.152,1.881,3.087,0.276,"Visual",3.415,23,0.657
"LARYNX",0.933,0.267,0.533,2.8,0.133,1.133,1.751,1.033,0.743,2.111,0.516,1.727,2.8,0.46,"Interoceptive",2.9,15,0.75
"LASAGNA",0.176,4.941,1.647,0.647,3.824,4.176,0.728,0.243,1.766,1.656,1.286,0.951,4.941,0.309,"Gustatory",6.334,17,1
"LASCIVIOUS",2.45,0.4,1.25,2,0.2,3.25,1.959,0.94,1.482,2.026,0.523,1.65,3.25,0.319,"Visual",3.894,20,0.541
"LASCIVIOUSLY",1.476,0.238,1.19,1.714,0.095,2.381,1.692,0.768,1.662,2.101,0.436,1.884,2.381,0.322,"Visual",2.862,21,0.656
"LASER",1.316,0.105,0.947,0.263,0.316,4.053,1.857,0.459,1.58,0.733,0.582,1.58,4.053,0.564,"Visual",4.116,19,1
"LASER BEAM",1.19,0.429,0.476,0.429,0.381,4,1.806,1.248,1.365,1.165,1.244,1.897,4,0.524,"Visual",4.041,21,1
"LASER POINTER",0.118,0,1,0.059,0,3.824,0.332,0,1.225,0.243,0,1.667,3.824,0.765,"Visual",3.846,17,1
"LASER PRINTER",1.75,0,1.8,0,0.05,3.35,1.585,0,2.042,0,0.224,2.059,3.35,0.482,"Visual",3.654,20,1
"LASERDISC",2.267,0.133,2.267,0.267,0,3.467,2.052,0.352,1.792,1.033,0,1.885,3.467,0.413,"Visual",4.02,15,0.789
"LASERJET",1.812,0.25,1.875,0.312,0.562,3.938,1.974,1,2.062,0.793,1.031,1.569,3.938,0.421,"Visual",4.195,16,0.941
"LASH",2.059,0,2.059,1.059,0,4.118,1.919,0,2.106,1.638,0,0.857,4.118,0.443,"Visual",4.456,17,1
"LASH OUT",3.316,0,1.368,0.842,0,2.895,1.6,0,2.033,1.537,0,1.729,3.316,0.394,"Auditory",3.997,19,1
"LASSO",0.353,0.059,2.765,0.059,0.059,3.235,1.222,0.243,2.016,0.243,0.243,1.855,3.235,0.486,"Visual",3.804,17,1
"LAST",1.474,0.105,0.526,0.737,0.105,3.316,1.679,0.315,1.124,1.327,0.315,1.529,3.316,0.513,"Visual",3.426,19,1
"LAST JUDGMENT",2.789,0.105,0.316,1.316,0.105,2,1.932,0.315,1.003,1.668,0.315,1.856,2.789,0.405,"Auditory",3.175,19,1
"LAST MINUTE",0.524,0.095,0.429,1.81,0.238,0.714,1.078,0.436,1.121,2.064,0.768,1.347,1.81,0.45,"Interoceptive",1.869,21,1
"LAST NAME",3.444,0,0,0.222,0,2.722,2.007,0,0,0.647,0,2.218,3.444,0.539,"Auditory",3.938,18,1
"LAST OUT",0.4,0,0,0.333,0,3.267,0.828,0,0,0.9,0,1.907,3.267,0.817,"Visual",3.27,15,0.938
"LAST RESORT",1.133,0.267,0.433,1.667,0.333,1.467,1.717,0.98,1.194,1.845,1.061,1.995,1.667,0.264,"Interoceptive",2.109,30,0.857
"LAST RITES",3.214,0.143,0.571,0.643,0.071,2.071,2.007,0.535,1.089,1.008,0.267,2.129,3.214,0.468,"Auditory",3.491,14,0.778
"LASTING",1.611,0.278,0.833,1.278,0.611,1.833,1.852,0.752,1.043,1.447,1.092,1.917,1.833,0.241,"Visual",2.367,18,1
"LASTINGLY",1.188,0.188,0.188,1.062,0.25,1.812,1.424,0.403,0.544,1.769,0.577,1.559,1.812,0.347,"Visual",2.069,16,0.941
"LASTINGNESS",0.35,0.25,1,1.7,0.5,0.85,0.933,0.716,1.717,2.055,1.147,0.988,1.7,0.312,"Interoceptive",1.886,20,1
"LASTLY",0.938,0.188,0.188,0.875,0.188,2,1.731,0.544,0.75,1.784,0.544,2.066,2,0.414,"Visual",2.119,16,1
"LATCH",2.059,0,3.412,0.353,0,4.118,1.886,0,1.77,1.057,0,1.269,4.118,0.414,"Visual",4.909,17,1
"LATCH ON",1.158,0.158,3.421,0.684,0.053,3.368,1.425,0.688,1.465,1.108,0.229,1.921,3.421,0.381,"Haptic",4.311,19,0.95
"LATCHING",1.875,0.062,3.25,0.25,0.25,3.625,1.996,0.25,1.844,0.775,1,1.408,3.625,0.383,"Visual",4.458,16,0.889
"LATCHKEY",1.5,0.062,1.938,0.312,0.062,3.25,1.751,0.25,2.112,0.704,0.25,1.653,3.25,0.447,"Visual",3.557,16,0.842
"LATE",1.611,0,0.056,1.833,0,3.5,1.975,0,0.236,1.823,0,1.978,3.5,0.5,"Visual",3.761,18,1
"LATECOMER",1.421,0.053,0.579,0.579,0.211,2.842,1.805,0.229,1.575,1.305,0.631,1.803,2.842,0.491,"Visual",2.971,19,1
"LATELY",0.412,0,0,1.294,0,0.824,0.87,0,0,1.649,0,1.425,1.294,0.512,"Interoceptive",1.409,17,1
"LATENCY",1,0.143,0.643,0.857,0.143,2.143,1.359,0.363,1.277,1.834,0.363,1.46,2.143,0.406,"Visual",2.273,14,0.737
"LATENESS",1.2,0,0.05,1.3,0,2.35,1.642,0,0.224,1.867,0,1.725,2.35,0.48,"Visual",2.566,20,1
"LATENT",1.25,0.312,1.125,0.938,0.188,1.562,1.77,0.873,1.668,1.569,0.75,1.931,1.562,0.256,"Visual",2.004,16,0.889
"LATENTLY",1.167,0.167,0.75,2,0.167,1.75,1.467,0.389,1.215,2.089,0.389,1.913,2,0.306,"Interoceptive",2.487,12,0.706
"LATER",1.556,0.278,0.278,1.278,0.278,1.389,2.229,1.179,1.179,1.904,1.179,1.975,1.556,0.253,"Auditory",2.048,18,1
"LATERAL",0.167,0.083,0.25,0.25,0.083,2.083,0.389,0.289,0.622,0.866,0.289,1.832,2.083,0.686,"Visual",2.086,12,0.75
"LATERALLY",0.455,0.152,1.121,0.576,0.152,3.606,1.092,0.87,1.516,1.226,0.87,1.749,3.606,0.57,"Visual",3.649,33,0.971
"LATEST",1.938,0.438,0.75,0.625,0.25,2.562,1.879,0.964,1.483,1.258,0.577,1.999,2.562,0.352,"Visual",2.919,16,0.941
"LATEX",0.588,0.294,4.118,0.235,1.471,3.588,1.004,0.772,1.219,0.562,1.807,1.97,4.118,0.377,"Haptic",4.925,17,1
"LATHER",0.4,0.05,3.9,0.25,0.55,3.2,1.142,0.224,1.294,0.786,1.234,1.936,3.9,0.461,"Haptic",4.52,20,1
"LATHERER",0.824,0,2.294,0.529,0.176,3.235,1.425,0,1.863,1.125,0.529,1.64,3.235,0.458,"Visual",3.6,17,0.895
"LATITUDE",1.143,0,0.286,0.429,0,2.857,1.875,0,0.825,0.938,0,2.033,2.857,0.606,"Visual",2.921,14,0.875
"LATITUDINAL",0.533,0.067,0.4,0.8,0.133,2.2,1.457,0.258,0.828,1.424,0.516,2.21,2.2,0.516,"Visual",2.249,15,0.75
"LATRINE",0.75,0,1.188,0.25,2.25,3.562,1,0,1.642,0.775,1.88,1.861,3.562,0.445,"Visual",3.887,16,0.941
"LATTE",0.5,4.389,1.333,0.611,3.5,3.278,0.707,1.29,1.085,1.092,1.654,1.127,4.389,0.286,"Gustatory",5.489,18,1
"LATTER",2,0.111,0.556,0.556,0.056,2,1.91,0.471,1.381,1.149,0.236,1.91,2,0.368,"Visual",2.538,18,1
"LATTICED",0.353,0.059,2.118,0,0,4.176,0.862,0.243,1.691,0,0,1.334,4.176,0.623,"Visual",4.351,17,0.85
"LATTICEWORK",0.133,0,1.8,0.067,0.067,3.867,0.352,0,1.971,0.258,0.258,1.922,3.867,0.652,"Visual",3.993,15,0.789
"LAUD",4.273,0,0,0.909,0,1.909,0.786,0,0,1.136,0,1.7,4.273,0.603,"Auditory",4.409,11,0.55
"LAUDABILITY",2.412,0.059,0.353,1.059,0,2.118,2.123,0.243,0.862,1.749,0,1.764,2.412,0.402,"Auditory",2.914,17,0.739
"LAUGH",4.294,0.706,1.176,3.471,0.706,3,1.213,1.687,1.879,1.663,1.687,1.696,4.294,0.269,"Auditory",5.317,17,1
"LAUGH AT",3.737,0.263,0.263,1,0.263,2.421,1.79,1.147,1.147,1.886,1.147,2.009,3.737,0.437,"Auditory",4.07,19,1
"LAUGHABLE",3.111,0.111,0.056,1.444,0.111,2.056,1.906,0.471,0.236,1.617,0.471,1.924,3.111,0.444,"Auditory",3.471,18,1
"LAUGHABLY",3.056,0,0.278,1.833,0.111,2.5,1.697,0,0.752,1.978,0.323,1.689,3.056,0.393,"Auditory",3.692,18,1
"LAUGHER",4.4,0.267,0.467,1.333,0.267,3.6,0.986,1.033,1.125,1.952,1.033,1.639,4.4,0.4,"Auditory",5.122,15,0.882
"LAUGHING",4.47,0.099,0.529,3.27,0.11,3.331,1.034,0.534,1.152,1.773,0.56,1.641,4.47,0.37,"Auditory",5.444,16005,0.999
"LAUGHINGLY",4.091,0.152,0.485,1.909,0.242,2.606,1.4,0.442,1.121,1.99,0.751,1.694,4.091,0.415,"Auditory",4.535,33,0.971
"LAUGHINGSTOCK",2.688,0.438,0.812,1.5,0.312,2.812,1.957,1.094,1.559,1.592,0.704,1.834,2.812,0.292,"Visual",3.575,16,1
"LAUGHTER",4.75,0.05,0.15,3.05,0.1,3.65,0.716,0.224,0.489,1.905,0.447,1.461,4.75,0.4,"Auditory",5.69,20,1
"LAUNCH",2.526,0.158,0.474,1.316,0.579,3.947,1.867,0.688,1.124,1.916,1.346,1.224,3.947,0.421,"Visual",4.313,19,1
"LAUNCHER",2.158,0.211,1.105,0.632,0.368,3.947,2.089,0.631,1.663,1.606,0.831,1.58,3.947,0.444,"Visual",4.183,19,1
"LAUNDER",1.2,0,1.933,0,1.533,2.8,1.146,0,1.87,0,1.598,1.781,2.8,0.375,"Visual",3.256,15,0.833
"LAUNDERER",1.105,0.105,0.737,0.474,0.684,2.684,1.524,0.459,1.368,1.264,1.416,2.11,2.684,0.445,"Visual",2.781,19,0.95
"LAUNDERING",1.471,0,2.647,0.176,1.765,2.765,1.463,0,1.935,0.529,1.562,1.855,2.765,0.313,"Visual",3.643,17,0.895
"LAUNDRY",1.263,0,3.632,0.053,2.789,4,1.821,0,1.499,0.229,1.96,1.633,4,0.341,"Visual",5.138,19,1
"LAUNDRY BASKET",0.286,0,3.476,0.143,0.667,4.571,0.717,0,1.504,0.478,1.354,0.676,4.571,0.5,"Visual",5.166,21,1
"LAUNDRYMAN",1.6,0,1,0.067,0.867,3.267,1.639,0,1.363,0.258,1.302,1.751,3.267,0.48,"Visual",3.437,15,1
